search_version,profile_id,candidate_json,sequence_draws,side_budget_when_both_completed,start_now_value_min,start_now_value_max,start_now_value_ratio,planning_policy_mean_side_pay,random_policy_mean_side_pay,planning_minus_random,planning_minus_random_se,planning_minus_random_lower_95,planning_gain_over_random,mean_change_in_task_mix,passes_start_now_value_balance,passes_planning_value,passes_sequence_variation,robust_ordering_certified,meets_all_targets,sequential_evidence_status,inclusion_probabilities_without_is,inclusion_probabilities_during_is,variant_separation_pass,trio_variants_distinct,trio_payoff_gap,trio_max_inclusion_probability_gap,cumulative_variants_distinct,cumulative_max_marginal_payoff_gap,cumulative_max_inclusion_probability_gap,simple_variants_distinct,simple_payoff_distribution_total_variation,simple_max_inclusion_probability_gap,side_budget_both,side_budget_main_only,side_budget_movie_only,side_budget_neither,side_upper_both,side_upper_main_only,side_upper_movie_only,side_upper_neither,derived_main_bonus,derived_movie_bonus,guaranteed_gap_both_over_main,guaranteed_gap_main_over_movie,guaranteed_gap_movie_over_neither,guaranteed_pct_both_over_main,guaranteed_pct_main_over_movie,guaranteed_pct_movie_over_neither,review_rank
parameter-search-v2,profile_0045,"{""cumulative"":{""cumulative_a"":{""cap"":10,""increase"":5,""start"":0},""cumulative_b"":{""cap"":10,""increase"":5,""start"":0}},""group_bonuses"":{""fives"":45,""trio_a"":30,""trio_b"":30},""infinite_scroll"":{""increase"":3,""start"":5},""is_duration_name"":""long"",""is_duration_probabilities"":{""4"":0.1,""5"":0.2,""6"":0.3,""7"":0.4},""is_start_probability"":0.1,""non_is_weights"":{""cumulative_a"":0.1,""cumulative_b"":0.15,""fives"":0.05,""simple_a"":0.2,""simple_b"":0.15,""trio_a"":0.2,""trio_b"":0.15},""profile_id"":""profile_0045"",""simple_tasks"":{""simple_a"":[{""points"":5,""probability"":0.3},{""points"":10,""probability"":0.5},{""points"":15,""probability"":0.2}],""simple_b"":[{""points"":5,""probability"":0.45},{""points"":10,""probability"":0.4},{""points"":15,""probability"":0.15}]}}",600,20,6.976300714240358,9.628587011276018,1.3801852021117276,249.7,128.11875,121.58125,0.7141552161005613,120.18150577644289,0.9489731206400311,0.14324847222222223,False,True,True,True,False,planning-policy diagnostic; not an optimality proof,"{""cumulative_a"": 0.46112244308838735, ""cumulative_b"": 0.613983668550232, ""fives"": 0.2558098763981117, ""simple_a"": 0.7205583374314024, ""simple_b"": 0.613983668550232, ""trio_a"": 0.7205583374314024, ""trio_b"": 0.613983668550232}","{""cumulative_a"": 0.3271643475203847, ""cumulative_b"": 0.4573943342519194, ""fives"": 0.17391007685125334, ""simple_a"": 0.563371286436302, ""simple_b"": 0.4573943342519194, ""trio_a"": 0.563371286436302, ""trio_b"": 0.4573943342519194}",True,True,0,0.1065746688811704,True,0,0.15286122546184466,True,0.15000000000000002,0.1065746688811704,20,40,80,100,300,600,1200,1500,3250,1805,1205,245,305,0.312987012987013,0.08153078202995008,0.20333333333333334,40
parameter-search-v2,profile_0017,"{""cumulative"":{""cumulative_a"":{""cap"":10,""increase"":5,""start"":0},""cumulative_b"":{""cap"":10,""increase"":10,""start"":5}},""group_bonuses"":{""fives"":45,""trio_a"":30,""trio_b"":30},""infinite_scroll"":{""increase"":4,""start"":2},""is_duration_name"":""long"",""is_duration_probabilities"":{""4"":0.1,""5"":0.2,""6"":0.3,""7"":0.4},""is_start_probability"":0.1,""non_is_weights"":{""cumulative_a"":0.1,""cumulative_b"":0.2,""fives"":0.05,""simple_a"":0.2,""simple_b"":0.15,""trio_a"":0.2,""trio_b"":0.1},""profile_id"":""profile_0017"",""simple_tasks"":{""simple_a"":[{""points"":5,""probability"":0.3},{""points"":10,""probability"":0.5},{""points"":15,""probability"":0.2}],""simple_b"":[{""points"":5,""probability"":0.45},{""points"":10,""probability"":0.4},{""points"":15,""probability"":0.15}]}}",600,20,6.969015006666932,9.629076393595374,1.3816983295894307,250.925,131.6,119.325,0.7643379988698823,117.82689752221503,0.9067249240121581,0.1428501388888889,False,True,True,True,False,planning-policy diagnostic; not an optimality proof,"{""cumulative_a"": 0.46782848214736766, ""cumulative_b"": 0.7276156591946067, ""fives"": 0.2597968208262326, ""simple_a"": 0.7276156591946067, ""simple_b"": 0.6216992372952126, ""trio_a"": 0.7276156591946067, ""trio_b"": 0.46782848214736766}","{""cumulative_a"": 0.3300049709492434, ""cumulative_b"": 0.5677704820119681, ""fives"": 0.17543543058248942, ""simple_a"": 0.5677704820119681, ""simple_b"": 0.46124318148311955, ""trio_a"": 0.5677704820119681, ""trio_b"": 0.3300049709492434}",True,True,0,0.259787177047239,True,5,0.259787177047239,True,0.15000000000000002,0.10652730052884857,20,40,80,100,300,600,1200,1500,3250,1805,1205,245,305,0.312987012987013,0.08153078202995008,0.20333333333333334,41
parameter-search-v2,profile_0093,"{""cumulative"":{""cumulative_a"":{""cap"":10,""increase"":5,""start"":0},""cumulative_b"":{""cap"":10,""increase"":5,""start"":10}},""group_bonuses"":{""fives"":45,""trio_a"":30,""trio_b"":30},""infinite_scroll"":{""increase"":3,""start"":5},""is_duration_name"":""long"",""is_duration_probabilities"":{""4"":0.1,""5"":0.2,""6"":0.3,""7"":0.4},""is_start_probability"":0.05,""non_is_weights"":{""cumulative_a"":0.1,""cumulative_b"":0.1,""fives"":0.05,""simple_a"":0.3,""simple_b"":0.15,""trio_a"":0.1,""trio_b"":0.2},""profile_id"":""profile_0093"",""simple_tasks"":{""simple_a"":[{""points"":5,""probability"":0.3},{""points"":10,""probability"":0.5},{""points"":15,""probability"":0.2}],""simple_b"":[{""points"":5,""probability"":0.45},{""points"":10,""probability"":0.4},{""points"":15,""probability"":0.15}]}}",600,20,7.231646777889696,10.0,1.3828109014636014,260.6333333333333,143.03541666666666,117.59791666666666,0.7421534637535295,116.14329587770975,0.8221594302110491,0.15097249999999998,False,True,True,True,False,planning-policy diagnostic; not an optimality proof,"{""cumulative_a"": 0.48995390574337944, ""cumulative_b"": 0.48995390574337944, ""fives"": 0.2737745098039216, ""simple_a"": 0.8640351908153765, ""simple_b"": 0.6445768498787074, ""trio_a"": 0.48995390574337944, ""trio_b"": 0.7477517322718561}","{""cumulative_a"": 0.34189389901464207, ""cumulative_b"": 0.34189389901464207, ""fives"": 0.18194281208987093, ""simple_a"": 0.7311536760453169, ""simple_b"": 0.47681633382097777, ""trio_a"": 0.34189389901464207, ""trio_b"": 0.5844054809999083}",True,True,0,0.25779782652847666,True,10,0.0,True,0.15000000000000002,0.2543373422243391,20,40,80,100,300,600,1200,1500,3250,1805,1205,245,305,0.312987012987013,0.08153078202995008,0.20333333333333334,42
parameter-search-v2,profile_0087,"{""cumulative"":{""cumulative_a"":{""cap"":10,""increase"":5,""start"":0},""cumulative_b"":{""cap"":10,""increase"":5,""start"":10}},""group_bonuses"":{""fives"":45,""trio_a"":25,""trio_b"":25},""infinite_scroll"":{""increase"":4,""start"":2},""is_duration_name"":""long"",""is_duration_probabilities"":{""4"":0.1,""5"":0.2,""6"":0.3,""7"":0.4},""is_start_probability"":0.05,""non_is_weights"":{""cumulative_a"":0.15,""cumulative_b"":0.1,""fives"":0.1,""simple_a"":0.15,""simple_b"":0.15,""trio_a"":0.15,""trio_b"":0.2},""profile_id"":""profile_0087"",""simple_tasks"":{""simple_a"":[{""points"":5,""probability"":0.3},{""points"":10,""probability"":0.5},{""points"":15,""probability"":0.2}],""simple_b"":[{""points"":5,""probability"":0.45},{""points"":10,""probability"":0.4},{""points"":15,""probability"":0.15}]}}",600,20,7.191994639471406,10.0,1.3904348517054756,261.7583333333333,126.34,135.41833333333332,0.5053115848772585,134.4279226269739,1.0718563664186584,0.12427416666666666,False,True,True,True,False,planning-policy diagnostic; not an optimality proof,"{""cumulative_a"": 0.5991603984251044, ""cumulative_b"": 0.44858768682298095, ""fives"": 0.44858768682298095, ""simple_a"": 0.5991603984251044, ""simple_b"": 0.5991603984251044, ""trio_a"": 0.5991603984251044, ""trio_b"": 0.7061830326536209}","{""cumulative_a"": 0.450255871579401, ""cumulative_b"": 0.3219205630970337, ""fives"": 0.3219205630970337, ""simple_a"": 0.450255871579401, ""simple_b"": 0.450255871579401, ""trio_a"": 0.45025587157940095, ""trio_b"": 0.5551353874883287}",True,True,0,0.10702263422851654,True,10,0.15057271160212343,True,0.15000000000000002,0.0,20,40,80,100,300,600,1200,1500,3250,1805,1205,245,305,0.312987012987013,0.08153078202995008,0.20333333333333334,43
parameter-search-v2,profile_0066,"{""cumulative"":{""cumulative_a"":{""cap"":10,""increase"":5,""start"":10},""cumulative_b"":{""cap"":10,""increase"":5,""start"":0}},""group_bonuses"":{""fives"":45,""trio_a"":25,""trio_b"":25},""infinite_scroll"":{""increase"":4,""start"":2},""is_duration_name"":""long"",""is_duration_probabilities"":{""4"":0.1,""5"":0.2,""6"":0.3,""7"":0.4},""is_start_probability"":0.1,""non_is_weights"":{""cumulative_a"":0.1,""cumulative_b"":0.1,""fives"":0.15,""simple_a"":0.15,""simple_b"":0.2,""trio_a"":0.1,""trio_b"":0.2},""profile_id"":""profile_0066"",""simple_tasks"":{""simple_a"":[{""points"":5,""probability"":0.3},{""points"":10,""probability"":0.5},{""points"":15,""probability"":0.2}],""simple_b"":[{""points"":5,""probability"":0.45},{""points"":10,""probability"":0.4},{""points"":15,""probability"":0.15}]}}",600,20,7.164567519092204,10.0,1.395757660647612,265.5083333333333,120.36083333333333,145.1475,0.5862250163163863,143.9984989680199,1.2059363164927683,0.12248513888888889,False,True,True,True,False,planning-policy diagnostic; not an optimality proof,"{""cumulative_a"": 0.45443592355357065, ""cumulative_b"": 0.45443592355357065, ""fives"": 0.6058556639438992, ""simple_a"": 0.6058556639438992, ""simple_b"": 0.7124904507257448, ""trio_a"": 0.45443592355357065, ""trio_b"": 0.7124904507257449}","{""cumulative_a"": 0.3246049701932055, ""cumulative_b"": 0.3246049701932055, ""fives"": 0.4538703943115708, ""simple_a"": 0.4538703943115708, ""simple_b"": 0.559222150398621, ""trio_a"": 0.3246049701932055, ""trio_b"": 0.559222150398621}",True,True,0,0.25805452717217425,True,10,0.0,True,0.15000000000000002,0.10663478678184557,20,40,80,100,300,600,1200,1500,3250,1805,1205,245,305,0.312987012987013,0.08153078202995008,0.20333333333333334,44
parameter-search-v2,profile_0051,"{""cumulative"":{""cumulative_a"":{""cap"":10,""increase"":5,""start"":0},""cumulative_b"":{""cap"":10,""increase"":5,""start"":10}},""group_bonuses"":{""fives"":45,""trio_a"":25,""trio_b"":30},""infinite_scroll"":{""increase"":3,""start"":5},""is_duration_name"":""uniform"",""is_duration_probabilities"":{""4"":0.25,""5"":0.25,""6"":0.25,""7"":0.25},""is_start_probability"":0.05,""non_is_weights"":{""cumulative_a"":0.15,""cumulative_b"":0.2,""fives"":0.05,""simple_a"":0.25,""simple_b"":0.15,""trio_a"":0.1,""trio_b"":0.1},""profile_id"":""profile_0051"",""simple_tasks"":{""simple_a"":[{""points"":5,""probability"":0.3},{""points"":10,""probability"":0.5},{""points"":15,""probability"":0.2}],""simple_b"":[{""points"":5,""probability"":0.45},{""points"":10,""probability"":0.4},{""points"":15,""probability"":0.15}]}}",600,20,7.135167978563923,10.0,1.4015087002916886,266.1,141.23458333333335,124.86541666666666,0.6614968647718916,123.56888281171375,0.884099444482141,0.14628944444444442,False,True,True,True,False,planning-policy diagnostic; not an optimality proof,"{""cumulative_a"": 0.6271469758311864, ""cumulative_b"": 0.7324373081339025, ""fives"": 0.2631126226714462, ""simple_a"": 0.8040053986261416, ""simple_b"": 0.6271469758311864, ""trio_a"": 0.47307535945306844, ""trio_b"": 0.47307535945306844}","{""cumulative_a"": 0.4650386507197653, ""cumulative_b"": 0.571832106661828, ""fives"": 0.1770210998152175, ""simple_a"": 0.6552663238034755, ""simple_b"": 0.46503865071976525, ""trio_a"": 0.3329015841399743, ""trio_b"": 0.3329015841399743}",True,True,5,0.0,True,10,0.10679345594206274,True,0.15000000000000002,0.19022767308371025,20,40,80,100,300,600,1200,1500,3250,1805,1205,245,305,0.312987012987013,0.08153078202995008,0.20333333333333334,45
parameter-search-v2,profile_0007,"{""cumulative"":{""cumulative_a"":{""cap"":10,""increase"":5,""start"":10},""cumulative_b"":{""cap"":10,""increase"":10,""start"":5}},""group_bonuses"":{""fives"":45,""trio_a"":30,""trio_b"":30},""infinite_scroll"":{""increase"":3,""start"":5},""is_duration_name"":""short"",""is_duration_probabilities"":{""4"":0.4,""5"":0.3,""6"":0.2,""7"":0.1},""is_start_probability"":0.05,""non_is_weights"":{""cumulative_a"":0.15,""cumulative_b"":0.15,""fives"":0.05,""simple_a"":0.15,""simple_b"":0.15,""trio_a"":0.2,""trio_b"":0.15},""profile_id"":""profile_0007"",""simple_tasks"":{""simple_a"":[{""points"":5,""probability"":0.3},{""points"":10,""probability"":0.5},{""points"":15,""probability"":0.2}],""simple_b"":[{""points"":5,""probability"":0.45},{""points"":10,""probability"":0.4},{""points"":15,""probability"":0.15}]}}",600,20,7.116568992776611,10.0,1.405171510337369,245.61666666666667,152.4075,93.20916666666666,0.7813737930116997,91.67767403236373,0.6115786077894242,0.16615180555555556,False,True,True,True,False,planning-policy diagnostic; not an optimality proof,"{""cumulative_a"": 0.6068133878505396, ""cumulative_b"": 0.6068133878505396, ""fives"": 0.2520934947405536, ""simple_a"": 0.6068133878505396, ""simple_b"": 0.6068133878505396, ""trio_a"": 0.7138395660067488, ""trio_b"": 0.6068133878505396}","{""cumulative_a"": 0.45368284965808187, ""cumulative_b"": 0.45368284965808187, ""fives"": 0.17243051066580478, ""simple_a"": 0.45368284965808187, ""simple_b"": 0.45368284965808187, ""trio_a"": 0.5591552410437859, ""trio_b"": 0.45368284965808187}",True,True,0,0.10702617815620918,True,5,0.0,True,0.15000000000000002,0.0,20,40,80,100,300,600,1200,1500,3250,1805,1205,245,305,0.312987012987013,0.08153078202995008,0.20333333333333334,46
parameter-search-v2,profile_0046,"{""cumulative"":{""cumulative_a"":{""cap"":10,""increase"":10,""start"":5},""cumulative_b"":{""cap"":10,""increase"":5,""start"":10}},""group_bonuses"":{""fives"":45,""trio_a"":30,""trio_b"":25},""infinite_scroll"":{""increase"":3,""start"":5},""is_duration_name"":""uniform"",""is_duration_probabilities"":{""4"":0.25,""5"":0.25,""6"":0.25,""7"":0.25},""is_start_probability"":0.05,""non_is_weights"":{""cumulative_a"":0.15,""cumulative_b"":0.1,""fives"":0.05,""simple_a"":0.2,""simple_b"":0.15,""trio_a"":0.15,""trio_b"":0.2},""profile_id"":""profile_0046"",""simple_tasks"":{""simple_a"":[{""points"":5,""probability"":0.3},{""points"":10,""probability"":0.5},{""points"":15,""probability"":0.2}],""simple_b"":[{""points"":5,""probability"":0.45},{""points"":10,""probability"":0.4},{""points"":15,""probability"":0.15}]}}",600,20,7.1130047477291525,10.0,1.4058756256549005,259.6666666666667,148.23875,111.42791666666666,0.6302963014690893,110.19253591578725,0.7516787389711979,0.14562624999999998,False,True,True,True,False,planning-policy diagnostic; not an optimality proof,"{""cumulative_a"": 0.613983668550232, ""cumulative_b"": 0.46112244308838735, ""fives"": 0.2558098763981117, ""simple_a"": 0.7205583374314024, ""simple_b"": 0.613983668550232, ""trio_a"": 0.613983668550232, ""trio_b"": 0.7205583374314024}","{""cumulative_a"": 0.4573943342519194, ""cumulative_b"": 0.3271643475203847, ""fives"": 0.17391007685125334, ""simple_a"": 0.563371286436302, ""simple_b"": 0.4573943342519194, ""trio_a"": 0.4573943342519194, ""trio_b"": 0.563371286436302}",True,True,5,0.1065746688811704,True,5,0.15286122546184466,True,0.15000000000000002,0.1065746688811704,20,40,80,100,300,600,1200,1500,3250,1805,1205,245,305,0.312987012987013,0.08153078202995008,0.20333333333333334,47
parameter-search-v2,profile_0053,"{""cumulative"":{""cumulative_a"":{""cap"":10,""increase"":5,""start"":10},""cumulative_b"":{""cap"":10,""increase"":5,""start"":10}},""group_bonuses"":{""fives"":45,""trio_a"":25,""trio_b"":30},""infinite_scroll"":{""increase"":3,""start"":5},""is_duration_name"":""uniform"",""is_duration_probabilities"":{""4"":0.25,""5"":0.25,""6"":0.25,""7"":0.25},""is_start_probability"":0.05,""non_is_weights"":{""cumulative_a"":0.1,""cumulative_b"":0.2,""fives"":0.05,""simple_a"":0.15,""simple_b"":0.15,""trio_a"":0.15,""trio_b"":0.2},""profile_id"":""profile_0053"",""simple_tasks"":{""simple_a"":[{""points"":5,""probability"":0.3},{""points"":10,""probability"":0.5},{""points"":15,""probability"":0.2}],""simple_b"":[{""points"":5,""probability"":0.45},{""points"":10,""probability"":0.4},{""points"":15,""probability"":0.15}]}}",600,20,7.098155274705891,10.0,1.4088167436453192,255.0,154.8025,100.1975,0.6287648903082637,98.96512081499581,0.6472602186657193,0.16189555555555554,False,True,True,True,False,planning-policy diagnostic; not an optimality proof,"{""cumulative_a"": 0.46112244308838735, ""cumulative_b"": 0.7205583374314024, ""fives"": 0.2558098763981117, ""simple_a"": 0.613983668550232, ""simple_b"": 0.613983668550232, ""trio_a"": 0.613983668550232, ""trio_b"": 0.7205583374314024}","{""cumulative_a"": 0.3271643475203847, ""cumulative_b"": 0.563371286436302, ""fives"": 0.17391007685125334, ""simple_a"": 0.4573943342519194, ""simple_b"": 0.4573943342519194, ""trio_a"": 0.4573943342519194, ""trio_b"": 0.563371286436302}",True,True,5,0.1065746688811704,True,0,0.25943589434301506,True,0.15000000000000002,0.0,20,40,80,100,300,600,1200,1500,3250,1805,1205,245,305,0.312987012987013,0.08153078202995008,0.20333333333333334,48
parameter-search-v2,profile_0065,"{""cumulative"":{""cumulative_a"":{""cap"":10,""increase"":5,""start"":0},""cumulative_b"":{""cap"":10,""increase"":5,""start"":0}},""group_bonuses"":{""fives"":45,""trio_a"":25,""trio_b"":25},""infinite_scroll"":{""increase"":4,""start"":2},""is_duration_name"":""uniform"",""is_duration_probabilities"":{""4"":0.25,""5"":0.25,""6"":0.25,""7"":0.25},""is_start_probability"":0.05,""non_is_weights"":{""cumulative_a"":0.2,""cumulative_b"":0.1,""fives"":0.1,""simple_a"":0.2,""simple_b"":0.15,""trio_a"":0.1,""trio_b"":0.15},""profile_id"":""profile_0065"",""simple_tasks"":{""simple_a"":[{""points"":5,""probability"":0.3},{""points"":10,""probability"":0.5},{""points"":15,""probability"":0.2}],""simple_b"":[{""points"":5,""probability"":0.45},{""points"":10,""probability"":0.4},{""points"":15,""probability"":0.15}]}}",600,20,6.726112471975215,9.480063771687961,1.4094417557225312,270.80833333333334,115.81791666666666,154.99041666666668,0.572791013184818,153.86774628082443,1.3382248716555802,0.08140152777777777,False,True,False,True,False,planning-policy diagnostic; not an optimality proof,"{""cumulative_a"": 0.7124904507257448, ""cumulative_b"": 0.45443592355357065, ""fives"": 0.45443592355357065, ""simple_a"": 0.7124904507257448, ""simple_b"": 0.6058556639438992, ""trio_a"": 0.4544359235535706, ""trio_b"": 0.6058556639438991}","{""cumulative_a"": 0.559222150398621, ""cumulative_b"": 0.3246049701932055, ""fives"": 0.3246049701932055, ""simple_a"": 0.559222150398621, ""simple_b"": 0.4538703943115708, ""trio_a"": 0.3246049701932055, ""trio_b"": 0.4538703943115708}",True,True,0,0.15141974039032852,True,0,0.25805452717217414,True,0.15000000000000002,0.10663478678184557,20,40,80,100,300,600,1200,1500,3250,1805,1205,245,305,0.312987012987013,0.08153078202995008,0.20333333333333334,49
parameter-search-v2,profile_0044,"{""cumulative"":{""cumulative_a"":{""cap"":10,""increase"":5,""start"":5},""cumulative_b"":{""cap"":10,""increase"":5,""start"":10}},""group_bonuses"":{""fives"":40,""trio_a"":30,""trio_b"":25},""infinite_scroll"":{""increase"":3,""start"":5},""is_duration_name"":""short"",""is_duration_probabilities"":{""4"":0.4,""5"":0.3,""6"":0.2,""7"":0.1},""is_start_probability"":0.05,""non_is_weights"":{""cumulative_a"":0.1,""cumulative_b"":0.15,""fives"":0.1,""simple_a"":0.2,""simple_b"":0.15,""trio_a"":0.2,""trio_b"":0.1},""profile_id"":""profile_0044"",""simple_tasks"":{""simple_a"":[{""points"":5,""probability"":0.3},{""points"":10,""probability"":0.5},{""points"":15,""probability"":0.2}],""simple_b"":[{""points"":5,""probability"":0.45},{""points"":10,""probability"":0.4},{""points"":15,""probability"":0.15}]}}",600,20,7.061464264579035,10.0,1.4161368839832462,260.05833333333334,143.42541666666668,116.63291666666667,0.6292790908393462,115.39952964862155,0.8131955923665319,0.14417333333333332,False,True,True,True,False,planning-policy diagnostic; not an optimality proof,"{""cumulative_a"": 0.45443592355357065, ""cumulative_b"": 0.6058556639438991, ""fives"": 0.45443592355357065, ""simple_a"": 0.7124904507257448, ""simple_b"": 0.6058556639438992, ""trio_a"": 0.7124904507257449, ""trio_b"": 0.45443592355357065}","{""cumulative_a"": 0.3246049701932055, ""cumulative_b"": 0.4538703943115708, ""fives"": 0.3246049701932055, ""simple_a"": 0.559222150398621, ""simple_b"": 0.4538703943115708, ""trio_a"": 0.559222150398621, ""trio_b"": 0.3246049701932055}",True,True,5,0.25805452717217425,True,5,0.15141974039032846,True,0.15000000000000002,0.10663478678184557,20,40,80,100,300,600,1200,1500,3250,1805,1205,245,305,0.312987012987013,0.08153078202995008,0.20333333333333334,50
parameter-search-v2,profile_0059,"{""cumulative"":{""cumulative_a"":{""cap"":10,""increase"":10,""start"":5},""cumulative_b"":{""cap"":10,""increase"":5,""start"":10}},""group_bonuses"":{""fives"":40,""trio_a"":30,""trio_b"":25},""infinite_scroll"":{""increase"":3,""start"":5},""is_duration_name"":""uniform"",""is_duration_probabilities"":{""4"":0.25,""5"":0.25,""6"":0.25,""7"":0.25},""is_start_probability"":0.05,""non_is_weights"":{""cumulative_a"":0.15,""cumulative_b"":0.15,""fives"":0.1,""simple_a"":0.25,""simple_b"":0.15,""trio_a"":0.1,""trio_b"":0.1},""profile_id"":""profile_0059"",""simple_tasks"":{""simple_a"":[{""points"":5,""probability"":0.3},{""points"":10,""probability"":0.5},{""points"":15,""probability"":0.2}],""simple_b"":[{""points"":5,""probability"":0.45},{""points"":10,""probability"":0.4},{""points"":15,""probability"":0.15}]}}",600,20,7.0602650274504395,10.0,1.4163774250852932,264.7,143.36791666666667,121.33208333333333,0.6415507954899198,120.07464377417308,0.8462987128105718,0.14090694444444446,False,True,True,True,False,planning-policy diagnostic; not an optimality proof,"{""cumulative_a"": 0.6107830894595601, ""cumulative_b"": 0.6107830894595601, ""fives"": 0.4590306752071458, ""simple_a"": 0.7905587059998825, ""simple_b"": 0.6107830894595601, ""trio_a"": 0.4590306752071458, ""trio_b"": 0.4590306752071458}","{""cumulative_a"": 0.45732870071105364, ""cumulative_b"": 0.45732870071105364, ""fives"": 0.3272768081591611, ""simple_a"": 0.6461834733893558, ""simple_b"": 0.45732870071105364, ""trio_a"": 0.3272768081591611, ""trio_b"": 0.3272768081591611}",True,True,5,0.0,True,5,0.0,True,0.15000000000000002,0.18885477267830214,20,40,80,100,300,600,1200,1500,3250,1805,1205,245,305,0.312987012987013,0.08153078202995008,0.20333333333333334,51
parameter-search-v2,profile_0092,"{""cumulative"":{""cumulative_a"":{""cap"":10,""increase"":5,""start"":10},""cumulative_b"":{""cap"":10,""increase"":10,""start"":5}},""group_bonuses"":{""fives"":40,""trio_a"":30,""trio_b"":25},""infinite_scroll"":{""increase"":3,""start"":5},""is_duration_name"":""uniform"",""is_duration_probabilities"":{""4"":0.25,""5"":0.25,""6"":0.25,""7"":0.25},""is_start_probability"":0.05,""non_is_weights"":{""cumulative_a"":0.15,""cumulative_b"":0.15,""fives"":0.1,""simple_a"":0.2,""simple_b"":0.2,""trio_a"":0.1,""trio_b"":0.1},""profile_id"":""profile_0092"",""simple_tasks"":{""simple_a"":[{""points"":5,""probability"":0.3},{""points"":10,""probability"":0.5},{""points"":15,""probability"":0.2}],""simple_b"":[{""points"":5,""probability"":0.45},{""points"":10,""probability"":0.4},{""points"":15,""probability"":0.15}]}}",600,20,7.0592133240430615,10.0,1.416588441369363,262.93333333333334,142.45875,120.47458333333333,0.5946128258123695,119.30914219474109,0.8456804747573127,0.1416184722222222,False,True,True,True,False,planning-policy diagnostic; not an optimality proof,"{""cumulative_a"": 0.6058556639438992, ""cumulative_b"": 0.6058556639438992, ""fives"": 0.4544359235535706, ""simple_a"": 0.7124904507257448, ""simple_b"": 0.7124904507257448, ""trio_a"": 0.4544359235535706, ""trio_b"": 0.4544359235535706}","{""cumulative_a"": 0.4538703943115708, ""cumulative_b"": 0.4538703943115708, ""fives"": 0.3246049701932055, ""simple_a"": 0.559222150398621, ""simple_b"": 0.559222150398621, ""trio_a"": 0.3246049701932055, ""trio_b"": 0.3246049701932055}",True,True,5,0.0,True,5,0.0,True,0.15000000000000002,0.0,20,40,80,100,300,600,1200,1500,3250,1805,1205,245,305,0.312987012987013,0.08153078202995008,0.20333333333333334,52
parameter-search-v2,profile_0049,"{""cumulative"":{""cumulative_a"":{""cap"":10,""increase"":5,""start"":10},""cumulative_b"":{""cap"":10,""increase"":5,""start"":0}},""group_bonuses"":{""fives"":40,""trio_a"":30,""trio_b"":30},""infinite_scroll"":{""increase"":3,""start"":5},""is_duration_name"":""uniform"",""is_duration_probabilities"":{""4"":0.25,""5"":0.25,""6"":0.25,""7"":0.25},""is_start_probability"":0.05,""non_is_weights"":{""cumulative_a"":0.15,""cumulative_b"":0.1,""fives"":0.1,""simple_a"":0.15,""simple_b"":0.25,""trio_a"":0.15,""trio_b"":0.1},""profile_id"":""profile_0049"",""simple_tasks"":{""simple_a"":[{""points"":5,""probability"":0.3},{""points"":10,""probability"":0.5},{""points"":15,""probability"":0.2}],""simple_b"":[{""points"":5,""probability"":0.45},{""points"":10,""probability"":0.4},{""points"":15,""probability"":0.15}]}}",600,20,7.056666020134875,10.0,1.4170997991780925,251.95,136.61875,115.33125,0.7694868737452029,113.8230557274594,0.8441831739786815,0.16103305555555555,False,True,True,True,False,planning-policy diagnostic; not an optimality proof,"{""cumulative_a"": 0.6107830894595601, ""cumulative_b"": 0.4590306752071458, ""fives"": 0.4590306752071458, ""simple_a"": 0.6107830894595601, ""simple_b"": 0.7905587059998825, ""trio_a"": 0.6107830894595601, ""trio_b"": 0.4590306752071458}","{""cumulative_a"": 0.45732870071105364, ""cumulative_b"": 0.3272768081591611, ""fives"": 0.3272768081591611, ""simple_a"": 0.45732870071105364, ""simple_b"": 0.6461834733893558, ""trio_a"": 0.45732870071105364, ""trio_b"": 0.3272768081591611}",True,True,0,0.15175241425241426,True,10,0.15175241425241426,True,0.15000000000000002,0.18885477267830214,20,40,80,100,300,600,1200,1500,3250,1805,1205,245,305,0.312987012987013,0.08153078202995008,0.20333333333333334,53
